#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1601	NM_006231	chr12	-	133200347	133264110	133201282	133263901	49	133200347,133201490,133202230,133202702,133208900,133209249,133210771,133212477,133214599,133215710,133218232,133218762,133219091,133219405,133219809,133219992,133220422,133225514,133225891,133226262,133233721,133233934,133234453,133235880,133237554,133238112,133240589,133240955,133241887,133244088,133244941,133245220,133245396,133248800,133249212,133249749,133250160,133251983,133252320,133252679,133253131,133253948,133254163,133256082,133256539,133256763,133257192,133257723,133263839,	133201396,133201580,133202356,133202903,133209094,133209381,133210964,133212610,133214725,133215884,133218437,133218983,133219315,133219582,133219916,133220146,133220563,133225658,133226101,133226475,133233844,133234015,133234556,133236095,133237750,133238270,133240734,133241048,133242036,133244234,133245088,133245323,133245525,133248908,133249425,133249863,133250293,133252103,133252406,133252790,133253239,133254029,133254305,133256237,133256632,133256808,133257273,133257865,133264110,	0	POLE	cmpl	cmpl	0,0,0,0,1,1,0,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,2,0,1,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,
12	NM_006646	chr13	+	27131839	27263082	27216407	27259982	10	27131839,27187097,27216397,27239164,27241653,27246008,27250685,27255190,27256743,27259824,	27131956,27187195,27216540,27239299,27241807,27246126,27250861,27255457,27257111,27263082,	0	WASF3	cmpl	cmpl	-1,-1,0,1,1,2,0,2,2,1,
12	NM_001291965	chr13	+	27131839	27263082	27216407	27259982	10	27131839,27187097,27216397,27239164,27241653,27246008,27254171,27255190,27256743,27259824,	27131956,27187195,27216540,27239299,27241807,27246126,27254338,27255457,27257111,27263082,	0	WASF3	cmpl	cmpl	-1,-1,0,1,1,2,0,2,2,1,
13	NM_015678	chr13	+	35516423	36246873	35516957	36245128	58	35516423,35615069,35619083,35619442,35622699,35624405,35630146,35632853,35644044,35644855,35672433,35683426,35684946,35691550,35692364,35692513,35697618,35716405,35729910,35730219,35731214,35733152,35735886,35738492,35739230,35745405,35747600,35751132,35756496,35758112,35770000,35782836,35785189,35806628,35864525,35883664,35923244,35926293,36006405,36026228,36046536,36124613,36125066,36129123,36141041,36158034,36167464,36180562,36202217,36220395,36223791,36225941,36228991,36229715,36239221,36241510,36242504,36245037,	35517251,35615301,35619184,35619538,35622821,35624532,35630266,35633000,35644242,35644989,35672542,35683579,35685115,35691630,35692427,35692611,35697711,35716514,35729992,35730343,35731407,35734169,35736104,35738647,35739235,35745589,35747731,35751240,35756665,35758208,35770439,35782991,35785316,35806756,35864587,35883729,35923353,35926460,36006530,36026372,36046673,36124731,36125169,36129239,36141154,36158175,36167584,36180715,36202385,36220485,36223984,36226013,36229147,36229886,36239323,36241707,36242656,36246873,	0	NBEA	cmpl	cmpl	0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,2,2,0,1,2,0,0,2,1,0,1,0,0,1,1,2,1,2,1,0,2,0,2,1,1,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,2,
21	NM_001321934	chr13	-	102373204	102963036	102375180	102527587	5	102373204,102378961,102521074,102527535,102962820,	102375317,102379160,102521178,102527646,102963036,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,
21	NM_001321933	chr13	-	102373204	102963036	102375180	102873059	6	102373204,102378961,102521074,102527535,102873046,102962820,	102375317,102379160,102521178,102527646,102873283,102963036,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321932	chr13	-	102373204	102963036	102375180	102845390	6	102373204,102378961,102521074,102527535,102845386,102962820,	102375317,102379160,102521178,102527646,102845713,102963036,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321931	chr13	-	102373204	102963036	102375180	102527587	6	102373204,102378961,102521074,102527535,102845472,102962820,	102375317,102379160,102521178,102527646,102845713,102963036,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
21	NM_001321948	chr13	-	102373204	103054778	102375180	103053911	6	102373204,102378961,102521074,102527535,103053820,103054476,	102375317,102379160,102521178,102527646,103053948,103054778,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321947	chr13	-	102373204	103054778	102375180	103053872	6	102373204,102378961,102521074,102527535,103053820,103054485,	102375317,102379160,102521178,102527646,103053885,103054778,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321946	chr13	-	102373204	103054778	102375180	102527587	7	102373204,102378961,102521074,102527535,103018794,103053820,103054472,	102375317,102379160,102521178,102527646,103018963,103053885,103054778,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,-1,
21	NM_001321945	chr13	-	102373204	103054778	102375180	103053911	6	102373204,102378961,102521074,102527535,103053820,103054472,	102375317,102379160,102521178,102527646,103053948,103054778,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321944	chr13	-	102373204	103054384	102375180	102845390	6	102373204,102378961,102521074,102527535,102845386,103053820,	102375317,102379160,102521178,102527646,102845713,103054384,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321943	chr13	-	102373204	103054384	102375180	102527587	6	102373204,102378961,102521074,102527535,102858216,103053820,	102375317,102379160,102521178,102527646,102858327,103054384,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
21	NM_001321942	chr13	-	102373204	103054384	102375180	102527587	6	102373204,102378961,102521074,102527535,103046107,103053820,	102375317,102379160,102521178,102527646,103046181,103054384,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
21	NM_001321941	chr13	-	102373204	103054384	102375180	102946330	6	102373204,102378961,102521074,102527535,102946323,103053820,	102375317,102379160,102521178,102527646,102946390,103054384,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321940	chr13	-	102373204	103054382	102375180	102873059	6	102373204,102378961,102521074,102527535,102873046,103053820,	102375317,102379160,102521178,102527646,102873283,103054382,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321939	chr13	-	102373204	103054382	102375180	103054028	4	102373204,102378961,102521074,103053820,	102375317,102379160,102521178,103054382,	0	FGF14	cmpl	cmpl	1,0,1,0,
21	NM_001321938	chr13	-	102373204	103054382	102375180	102873059	7	102373204,102378961,102521074,102527535,102873046,103053820,103054303,	102375317,102379160,102521178,102527646,102873283,103053948,103054382,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,-1,
21	NM_001321937	chr13	-	102480071	103054382	102480215	103054028	4	102480071,102521074,102527535,103053820,	102480272,102521178,102527646,103054382,	0	FGF14	cmpl	cmpl	0,1,1,0,
21	NM_001321936	chr13	-	102373204	102970054	102375180	102845390	6	102373204,102378961,102521074,102527535,102845386,102969985,	102375317,102379160,102521178,102527646,102845713,102970054,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
21	NM_001321935	chr13	-	102373204	102970054	102375180	102527587	5	102373204,102378961,102521074,102527535,102969985,	102375317,102379160,102521178,102527646,102970054,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,
21	NM_175929	chr13	-	102373204	103054124	102375180	103054028	5	102373204,102378961,102521074,102527535,103053820,	102375317,102379160,102521178,102527646,103054124,	0	FGF14	cmpl	cmpl	1,0,1,1,0,
21	NM_001321949	chr13	-	102373204	103054778	102375180	102527587	6	102373204,102378961,102521074,102527535,103018794,103053820,	102375317,102379160,102521178,102527646,103018963,103054778,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
22	NM_007111	chr13	+	114239055	114295788	114240152	114294582	12	114239055,114240088,114265310,114277494,114285937,114287434,114288204,114288848,114290291,114290848,114292132,114294434,	114239203,114240164,114265377,114277601,114286059,114287600,114288348,114288917,114290443,114291015,114292211,114295788,	0	TFDP1	cmpl	cmpl	-1,0,0,1,0,2,0,0,0,2,1,2,
22	NR_026580	chr13	+	114239002	114295788	114295788	114295788	11	114239002,114240088,114265310,114277494,114287434,114288204,114288848,114290291,114290848,114292132,114294434,	114239045,114240164,114265377,114277601,114287600,114288348,114288917,114290443,114291015,114292199,114295788,	0	TFDP1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
92	NM_001190964	chr13	+	20532847	20665984	20567212	20660154	26	20532847,20534097,20544164,20567202,20576989,20579213,20580513,20593686,20600751,20601342,20605458,20608393,20610876,20625572,20626416,20632714,20633586,20635192,20636985,20638590,20640990,20641378,20656155,20656920,20657795,20659961,	20532911,20534166,20544211,20568059,20577275,20579379,20580726,20593758,20600902,20601458,20605575,20608544,20611049,20625738,20626451,20632844,20633702,20635364,20637111,20638685,20641159,20641530,20656270,20657172,20657916,20665984,	0	ZMYM2	cmpl	cmpl	-1,-1,-1,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,
92	NM_001190965	chr13	+	20532973	20665984	20567212	20660154	25	20532973,20534097,20567202,20576989,20579213,20580513,20593686,20600751,20601342,20605458,20608393,20610876,20625572,20626416,20632714,20633586,20635192,20636985,20638590,20640990,20641378,20656155,20656920,20657795,20659961,	20533099,20534166,20568059,20577275,20579379,20580726,20593758,20600902,20601458,20605575,20608544,20611049,20625738,20626451,20632844,20633702,20635364,20637111,20638685,20641159,20641530,20656270,20657172,20657916,20665984,	0	ZMYM2	cmpl	cmpl	-1,-1,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,
92	NM_003453	chr13	+	20532809	20665984	20567212	20660154	26	20532809,20534097,20544164,20567202,20576989,20579213,20580513,20593686,20600751,20601342,20605458,20608393,20610876,20625572,20626416,20632714,20633586,20635192,20636985,20638590,20640990,20641378,20656155,20656920,20657795,20659961,	20532981,20534166,20544211,20568059,20577275,20579379,20580726,20593758,20600902,20601458,20605575,20608544,20611049,20625738,20626451,20632844,20633702,20635364,20637111,20638685,20641159,20641530,20656270,20657172,20657916,20665984,	0	ZMYM2	cmpl	cmpl	-1,-1,-1,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,
92	NM_197968	chr13	+	20532809	20665984	20567212	20660154	25	20532809,20534097,20567202,20576989,20579213,20580513,20593686,20600751,20601342,20605458,20608393,20610876,20625572,20626416,20632714,20633586,20635192,20636985,20638590,20640990,20641378,20656155,20656920,20657795,20659961,	20532981,20534166,20568059,20577275,20579379,20580726,20593758,20600902,20601458,20605575,20608544,20611049,20625738,20626451,20632844,20633702,20635364,20637111,20638685,20641159,20641530,20656270,20657172,20657916,20665984,	0	ZMYM2	cmpl	cmpl	-1,-1,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,
95	NM_014363	chr13	-	23902961	24007867	23904274	23985378	10	23902961,23927923,23928657,23932473,23939304,23942540,23945216,23949257,23985358,24007753,	23915829,23928015,23930146,23932620,23939416,23942626,23945304,23949408,23985879,24007867,	0	SACS	cmpl	cmpl	1,2,1,1,0,1,0,2,0,-1,
98	NM_001318368	chr13	+	26828240	26979373	26828778	26978218	13	26828240,26911703,26923208,26927876,26956950,26959347,26967503,26970421,26971289,26974589,26975405,26975605,26978092,	26828906,26911779,26923319,26928017,26957008,26959479,26967647,26970491,26971362,26974687,26975484,26975761,26979373,	0	CDK8	cmpl	cmpl	0,2,0,0,0,1,1,1,2,0,2,0,0,
98	NM_001260	chr13	+	26828240	26979373	26828778	26978218	13	26828240,26911703,26923208,26927876,26956950,26959347,26967503,26970421,26971289,26974589,26975405,26975602,26978092,	26828906,26911779,26923319,26928017,26957008,26959479,26967647,26970491,26971362,26974687,26975484,26975761,26979373,	0	CDK8	cmpl	cmpl	0,2,0,0,0,1,1,1,2,0,2,0,0,
98	NM_001346501	chr13	+	26828240	26979373	26959352	26978218	12	26828240,26911703,26923208,26927876,26959347,26967503,26970421,26971289,26974589,26975405,26975602,26978092,	26828906,26911779,26923319,26928017,26959479,26967647,26970491,26971362,26974687,26975484,26975761,26979373,	0	CDK8	cmpl	cmpl	-1,-1,-1,-1,0,1,1,2,0,2,0,0,
100	NM_001159920	chr13	-	28959687	29069265	28963837	29068980	13	28959687,28971096,28979916,29001295,29001888,29004186,29005272,29007955,29008194,29012357,29041039,29041657,29068916,	28964241,28971205,28980031,29001455,29002058,29004304,29005447,29008092,29008357,29012482,29041266,29041754,29069265,	0	FLT1	cmpl	cmpl	1,0,2,1,2,1,0,1,0,1,2,1,0,
100	NM_002019	chr13	-	28874482	29069265	28877303	29068980	30	28874482,28880814,28882979,28885726,28886129,28891634,28893559,28895599,28896398,28896926,28901598,28903751,28908161,28913304,28919581,28931690,28959021,28963932,28971096,28979916,29001295,29001888,29004186,29005272,29007955,29008194,29012357,29041039,29041657,29068916,	28877505,28880909,28883064,28885869,28886235,28891734,28893671,28895722,28896496,28897083,28901687,28903865,28908266,28913437,28919688,28931822,28959168,28964241,28971205,28980031,29001455,29002058,29004304,29005447,29008092,29008357,29012482,29041266,29041754,29069265,	0	FLT1	cmpl	cmpl	2,0,2,0,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,2,1,0,1,0,1,2,1,0,
100	NM_001160030	chr13	-	28942233	29069265	28942714	29068980	15	28942233,28959021,28963932,28971096,28979916,29001295,29001888,29004186,29005272,29007955,29008194,29012357,29041039,29041657,29068916,	28942800,28959168,28964241,28971205,28980031,29001455,29002058,29004304,29005447,29008092,29008357,29012482,29041266,29041754,29069265,	0	FLT1	cmpl	cmpl	1,1,1,0,2,1,2,1,0,1,0,1,2,1,0,
104	NM_000059	chr13	+	32889616	32973809	32890597	32972907	27	32889616,32890558,32893213,32899212,32900237,32900378,32900635,32903579,32905055,32906408,32910401,32918694,32920963,32928997,32930564,32931878,32936659,32937315,32944538,32945092,32950806,32953453,32953886,32954143,32968825,32971034,32972298,	32889804,32890664,32893462,32899321,32900287,32900419,32900750,32903629,32905167,32907524,32915333,32918790,32921033,32929425,32930746,32932066,32936830,32937670,32944694,32945237,32950928,32953652,32954050,32954282,32969070,32971181,32973809,	0	BRCA2	cmpl	cmpl	-1,0,1,1,2,1,0,1,0,1,1,1,1,2,1,0,2,2,0,0,1,0,1,0,1,0,0,
107	NM_001204197	chr13	+	36050885	36246874	36124649	36245128	18	36050885,36124613,36125066,36129123,36141041,36158034,36167464,36180562,36202217,36220395,36223791,36225941,36228991,36229715,36239221,36241510,36242504,36245037,	36050974,36124731,36125169,36129239,36141154,36158175,36167584,36180715,36202385,36220485,36223984,36226013,36229147,36229886,36239323,36241707,36242656,36246874,	0	NBEA	cmpl	cmpl	-1,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,2,
111	NM_005780	chr13	-	39917028	40177356	39918072	40175353	4	39917028,39952564,40174968,40177019,	39918191,39952663,40175527,40177356,	0	LHFP	cmpl	cmpl	1,1,0,-1,
112	NM_002015	chr13	-	41129800	41240734	41133659	41240349	3	41129800,41133645,41239719,	41133171,41134997,41240734,	0	FOXO1	cmpl	cmpl	-1,0,0,
115	NM_001346980	chr13	+	44947785	44971850	44948161	44971448	4	44947785,44948134,44953776,44971407,	44947893,44948245,44953849,44971850,	0	SERP2	cmpl	cmpl	-1,0,0,1,
115	NR_144535	chr13	+	44947977	44971850	44971850	44971850	4	44947977,44953776,44964492,44971407,	44948245,44953849,44964714,44971850,	0	SERP2	unk	unk	-1,-1,-1,-1,
115	NM_001010897	chr13	+	44947977	44971850	44948161	44971448	3	44947977,44953776,44971407,	44948245,44953849,44971850,	0	SERP2	cmpl	cmpl	0,0,1,
119	NM_000321	chr13	+	48877882	49056026	48878048	49054207	27	48877882,48881415,48916734,48919215,48921960,48923091,48934152,48936950,48939029,48941629,48942662,48947540,48951053,48953729,48954188,48954300,48955382,49027128,49030339,49033823,49037866,49039133,49039340,49047495,49050836,49051490,49054133,	48878185,48881542,48916850,48919335,48921999,48923159,48934263,48937093,48939107,48941739,48942740,48947628,48951170,48953786,48954220,48954377,48955579,49027247,49030485,49033969,49037971,49039247,49039504,49047526,49050979,49051540,49056026,	0	RB1	cmpl	cmpl	0,2,0,2,2,2,1,1,0,0,2,2,0,0,0,2,1,0,2,1,0,0,0,2,0,2,1,
147	NM_015057	chr13	-	77618791	77901177	77619512	77900910	83	77618791,77625131,77625945,77629692,77631120,77632352,77633657,77635303,77635796,77636730,77638749,77640126,77641715,77642699,77644765,77650885,77651282,77652958,77655561,77655971,77657166,77661618,77662966,77664240,77667299,77669492,77670446,77671504,77695507,77699470,77700452,77713330,77714181,77714980,77718579,77720296,77724868,77730192,77732071,77736040,77738588,77739407,77740463,77742562,77743748,77745626,77748445,77750631,77751882,77754261,77755835,77759237,77760005,77763085,77764386,77765813,77768287,77779390,77779607,77780787,77785301,77786090,77791974,77798585,77799569,77807290,77817193,77817940,77825285,77831805,77834562,77835305,77836187,77837785,77838063,77841975,77844126,77844430,77847606,77852892,77862295,77870733,77900608,	77619628,77625297,77626053,77629902,77631228,77632541,77633761,77635436,77635925,77636832,77638869,77640223,77641999,77642966,77644846,77650984,77651522,77653024,77655786,77656128,77657327,77661768,77663166,77664398,77667467,77669737,77670616,77673148,77695630,77699603,77700677,77713471,77714298,77715078,77718695,77720352,77725084,77730337,77732244,77736090,77738676,77739526,77740689,77742781,77743849,77745769,77748624,77750763,77752089,77754453,77756057,77759512,77760198,77763182,77764470,77765948,77768379,77779518,77779733,77780960,77785455,77786295,77792092,77798667,77799689,77807398,77817295,77818086,77825490,77831964,77834727,77835510,77836264,77837924,77838137,77842072,77844198,77844673,77847803,77853046,77862511,77870809,77901177,	0	MYCBP2	cmpl	cmpl	1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,2,2,0,1,1,1,0,0,0,0,1,2,0,0,2,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,2,2,2,0,1,1,2,1,0,2,1,1,1,1,2,1,1,1,0,1,0,1,0,0,0,1,0,0,2,0,
170	NM_004115	chr13	-	102373204	102568995	102375180	102568995	5	102373204,102378961,102521074,102527535,102568802,	102375317,102379160,102521178,102527646,102568995,	0	FGF14	cmpl	cmpl	1,0,1,1,0,
743	NM_004004	chr13	-	20761603	20767114	20763039	20763720	2	20761603,20766921,	20763742,20767114,	0	GJB2	cmpl	cmpl	0,-1,
767	NM_001278055	chr13	-	23902961	23949682	23904274	23939320	8	23902961,23927923,23928657,23932473,23939304,23942540,23949257,23949490,	23915829,23928015,23930146,23932620,23939416,23942626,23949408,23949682,	0	SACS	cmpl	cmpl	1,2,1,1,0,-1,-1,-1,
788	NM_001007538	chr13	-	26618734	26625198	26620650	26625113	2	26618734,26624779,	26621204,26625198,	0	SHISA2	cmpl	cmpl	1,0,
802	NM_001265	chr13	-	28536204	28543505	28537251	28543143	3	28536204,28539006,28542602,	28537506,28539152,28543505,	0	CDX2	cmpl	cmpl	0,1,0,
803	NR_130706	chr13	-	28577410	28674729	28674729	28674729	25	28577410,28588588,28589293,28589726,28592603,28597486,28598997,28599420,28601224,28602314,28608023,28608218,28608437,28609631,28610071,28611321,28622411,28623520,28623771,28624231,28626681,28631483,28636003,28644627,28674604,	28578311,28588694,28589393,28589838,28592726,28597614,28599080,28599552,28601378,28602425,28608128,28608351,28608544,28609810,28610180,28611425,28622580,28623674,28623911,28624359,28626811,28631599,28636206,28644749,28674729,	0	FLT3	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
803	NM_004119	chr13	-	28577410	28674729	28578188	28674647	24	28577410,28588588,28589293,28589726,28592603,28597486,28598997,28601224,28602314,28608023,28608218,28608437,28609631,28610071,28611321,28622411,28623520,28623771,28624231,28626681,28631483,28636003,28644627,28674604,	28578311,28588694,28589393,28589838,28592726,28597614,28599080,28601378,28602425,28608128,28608351,28608544,28609810,28610180,28611425,28622580,28623674,28623911,28624359,28626811,28631599,28636206,28644749,28674729,	0	FLT3	cmpl	cmpl	0,2,1,0,0,1,2,1,1,1,0,1,2,1,2,1,0,1,2,1,2,0,1,0,
